Age,Gender,Annual Income,Monthly Income,Employment Type,Job Experience,Loan Amount,Loan Term,Credit Score,Existing Loans,Debt To Income Ratio,Number of Dependents,Education,Home Ownership,Marital Status,Loan Purpose,Previous Defaults,Savings Balance,Current Balance,EMI,Loan Default
44,Female,69991.88,5832.66,Salaried,21,12724.56,24,663,1,0.1523,0,High School,Own,Divorced,Personal,0,30809.68,13508.07,604.95,0
34,Male,90326.08,7527.17,Self-Employed,1,135118.94,12,678,2,1.5,1,Bachelor,Mortgage,Divorced,Home,0,45448.66,16015.21,11816.35,1
46,Male,135876.34,11323.03,Salaried,22,425652.14,36,625,0,1.2666,0,High School,Own,Single,Home,0,58488.32,21961.17,14341.9,0
58,Male,73638.71,6136.56,Salaried,8,50785.26,24,669,1,0.4516,0,High School,Mortgage,Single,Education,0,18935.59,11569.59,2414.42,0
43,Male,71070.16,5922.51,Self-Employed,20,80132.94,36,735,0,0.4303,3,Bachelor,Mortgage,Married,Business,0,21331.22,13745.61,2548.21,0
42,Female,96660.32,8055.03,Salaried,3,414811.64,36,681,2,1.5,2,Bachelor,Mortgage,Married,Home,0,31576.4,3928.33,13190.9,1
68,Male,167591.19,13965.93,Self-Employed,33,331586.39,48,634,1,0.6636,0,High School,Own,Divorced,Home,0,46154.19,8507.41,8895.63,0
39,Male,53235.74,4436.31,Salaried,6,215505.73,12,768,1,1.5,0,High School,Rent,Married,Home,0,31486.74,4676.98,18547.81,0
66,Female,120418.68,10034.89,Salaried,17,349589.39,36,691,0,1.1078,2,High School,Mortgage,Married,Home,0,59143.24,7045.87,11116.85,0
23,Female,91308.35,7609.03,Self-Employed,1,45912.14,48,560,4,0.3637,2,Bachelor,Rent,Single,Personal,0,759.35,2610.21,1348.67,0
62,Female,80020.92,6668.41,Salaried,33,125217.15,36,634,1,0.6766,0,High School,Rent,Married,Home,0,35837.69,6740.67,4219.06,0
39,Male,65821.17,5485.1,Self-Employed,9,191630.78,48,661,1,0.9989,3,Bachelor,Mortgage,Single,Home,0,1279.83,3698.98,5140.97,0
29,Male,54780.27,4565.02,Salaried,2,208934.24,60,722,2,1.1209,2,Bachelor,Rent,Single,Home,0,20015.23,13750.84,4337.13,0
48,Female,154699.97,12891.66,Salaried,18,609734.07,36,619,2,1.5,3,Bachelor,Mortgage,Divorced,Home,0,13580.14,7863.83,20544.35,1
40,Male,56655.11,4721.26,Salaried,1,20051.31,24,666,2,0.3434,0,High School,Mortgage,Married,Auto,0,26479.74,5372.83,953.28,0
65,Female,143331.54,11944.3,Self-Employed,25,100026.88,12,799,0,0.7208,0,Bachelor,Rent,Single,Personal,0,0.0,1515.76,8608.96,0
27,Male,82442.31,6870.19,Salaried,2,23444.05,36,653,0,0.115,0,Master,Mortgage,Single,Auto,0,18187.05,13996.26,789.92,0
34,Male,139315.89,11609.66,Salaried,8,90312.07,48,705,0,0.1936,0,Bachelor,Own,Single,Auto,0,0.0,2369.67,2247.42,0
29,Female,57813.22,4817.77,Salaried,2,10617.59,36,665,2,0.1648,0,Bachelor,Mortgage,Married,Education,1,31612.69,14909.06,357.75,0
39,Female,68173.74,5681.14,Salaried,4,11597.07,24,761,0,0.0905,0,Bachelor,Rent,Single,Auto,0,2594.92,4998.76,513.99,0
67,Female,39954.11,3329.51,Salaried,11,19520.85,60,774,0,0.1133,2,High School,Mortgage,Divorced,Auto,0,4121.36,4408.73,377.39,0
34,Male,4753.25,396.1,Unemployed,0,2000.0,48,619,0,0.1073,0,Bachelor,Rent,Single,Education,0,3402.39,2858.84,53.65,0
58,Male,14228.98,1185.75,Student,0,11404.38,24,637,1,0.7282,0,Master,Mortgage,Married,Auto,0,7761.59,3752.34,542.19,1
56,Female,96952.17,8079.35,Salaried,22,260226.03,36,850,0,0.9799,3,Bachelor,Mortgage,Single,Home,1,35874.87,23531.83,7916.58,0
60,Female,86587.43,7215.62,Salaried,16,59367.12,48,639,1,0.2755,0,Bachelor,Own,Single,Personal,0,11086.9,2632.03,1592.67,0
37,Male,7999.77,666.65,Unemployed,0,2000.0,12,613,0,0.268,1,Bachelor,Mortgage,Married,Education,0,4053.7,6831.95,178.63,0
50,Male,85356.28,7113.02,Salaried,15,49911.86,48,718,0,0.1746,1,High School,Mortgage,Married,Personal,0,11671.58,6883.9,1242.06,0
29,Male,3759.59,313.3,Unemployed,0,2000.0,48,587,0,0.1073,4,High School,Mortgage,Single,Auto,0,5252.22,4367.41,53.65,0
53,Female,107299.44,8941.62,Salaried,16,24296.03,36,785,2,0.1438,3,Master,Mortgage,Married,Education,0,45156.82,19196.95,739.13,0
45,Female,96248.41,8020.7,Salaried,14,191040.21,60,647,1,0.5766,1,Master,Own,Married,Business,0,51997.58,8137.56,4346.75,0
34,Female,13610.85,1134.24,Student,0,10584.92,48,663,0,0.2504,3,Bachelor,Rent,Single,Education,1,10641.72,3147.33,283.97,0
31,Male,157003.19,13083.6,Salaried,9,83367.33,36,639,0,0.2147,1,Master,Rent,Single,Auto,0,3574.07,1942.17,2808.97,0
55,Female,113368.76,9447.4,Salaried,1,13803.96,48,745,1,0.0744,2,Bachelor,Rent,Married,Auto,0,335.37,1480.23,343.51,0
61,Male,54598.35,4549.86,Salaried,16,224375.46,48,701,0,1.2272,0,High School,Rent,Married,Home,0,7795.66,4994.31,5583.59,0
34,Female,6606.04,550.5,Unemployed,0,2000.0,36,559,0,0.1313,1,Bachelor,Mortgage,Single,Auto,0,5959.62,854.9,72.3,1
50,Female,62152.32,5179.36,Salaried,0,39983.28,48,666,0,0.2071,1,High School,Rent,Single,Business,1,17092.78,8027.66,1072.65,0
61,Male,4135.48,344.62,Unemployed,0,14463.28,48,504,2,1.5,1,Master,Own,Married,Home,1,7672.95,4095.32,424.86,1
24,Male,154007.98,12834.0,Self-Employed,1,94732.76,12,628,0,0.6593,2,PhD,Mortgage,Divorced,Personal,0,0.0,2456.18,8461.27,0
24,Male,9738.03,811.5,Student,0,2000.0,48,573,0,0.0724,0,Master,Mortgage,Married,Auto,0,9315.34,7033.63,58.75,0
48,Male,94944.54,7912.04,Self-Employed,9,57789.19,48,556,0,0.2146,0,Bachelor,Mortgage,Single,Personal,0,35215.88,18392.85,1697.56,0
28,Female,64119.87,5343.32,Self-Employed,3,23352.3,24,649,1,0.2333,2,High School,Own,Married,Auto,0,3359.87,3491.71,1110.21,0
22,Female,50320.11,4193.34,Self-Employed,1,5152.67,12,548,2,0.1764,0,High School,Mortgage,Single,Education,0,30127.05,14240.26,472.4,0
61,Female,221762.18,18480.18,Salaried,31,42997.26,12,819,1,0.2175,0,Bachelor,Rent,Single,Personal,0,56931.18,19385.03,3700.62,0
66,Female,11305.21,942.1,Unemployed,0,8863.28,60,575,0,0.2389,2,Bachelor,Rent,Married,Auto,0,5149.49,4937.2,225.07,0
42,Female,88197.56,7349.8,Salaried,2,48708.56,36,748,0,0.2107,3,Bachelor,Own,Divorced,Education,0,0.0,3290.3,1548.92,0
61,Male,80059.45,6671.62,Salaried,0,353610.25,12,805,1,1.5,0,Master,Mortgage,Married,Home,0,13975.69,9642.1,30433.97,0
36,Male,137940.0,11495.0,Self-Employed,2,277772.22,12,686,1,1.5,1,Master,Rent,Single,Home,0,21329.28,10297.57,24291.59,0
49,Female,33524.49,2793.71,Salaried,0,10055.32,12,622,0,0.3215,0,High School,Mortgage,Married,Auto,0,23622.85,5579.29,898.11,0
69,Male,51169.21,4264.1,Self-Employed,18,16477.24,36,820,4,0.2762,0,High School,Own,Single,Auto,0,10368.13,7150.56,501.27,0
68,Female,183371.67,15280.97,Self-Employed,35,80342.7,24,753,3,0.2576,0,Bachelor,Own,Single,Education,0,86390.61,29058.18,3560.84,0
50,Male,116967.06,9747.25,Salaried,26,70341.06,36,748,3,0.3018,1,High School,Rent,Divorced,Auto,0,41499.72,18579.09,2236.83,0
32,Female,140174.79,11681.23,Salaried,10,106861.68,48,627,1,0.2796,2,Bachelor,Own,Divorced,Personal,0,0.0,2536.81,2866.83,0
55,Female,165894.21,13824.52,Salaried,13,526940.43,48,691,1,0.9766,0,Bachelor,Mortgage,Single,Home,0,83196.56,17476.46,13112.93,0
31,Male,10733.38,894.45,Unemployed,0,15981.84,24,495,1,1.1295,2,High School,Mortgage,Single,Home,0,5004.53,3684.8,797.88,1
66,Male,214372.74,17864.4,Self-Employed,23,144690.2,48,616,0,0.2173,1,Bachelor,Rent,Single,Auto,0,43154.32,13060.47,3881.68,0
41,Female,79031.7,6585.98,Salaried,2,221189.36,24,773,0,1.4885,0,Bachelor,Own,Married,Home,0,39503.04,18089.06,9803.25,0
41,Male,8165.38,680.45,Student,0,4374.56,24,703,2,1.3923,1,Master,Mortgage,Divorced,Education,0,8656.44,3461.06,199.85,1
25,Male,51824.14,4318.68,Salaried,2,24244.12,48,625,2,0.3051,0,High School,Rent,Single,Education,0,16347.71,5033.52,650.41,0
68,Female,224249.58,18687.46,Salaried,24,22657.76,36,723,1,0.0481,0,Master,Mortgage,Married,Education,0,9767.06,7769.57,720.51,0
40,Male,105761.94,8813.5,Salaried,10,88871.54,60,768,1,0.2189,2,Bachelor,Rent,Single,Personal,0,26572.07,16292.8,1718.14,0
57,Female,112277.86,9356.49,Salaried,8,263575.37,24,776,0,1.2485,2,Bachelor,Mortgage,Single,Home,0,34588.88,15542.6,11681.82,0
23,Female,72109.58,6009.13,Salaried,1,30601.09,36,600,4,0.4089,2,High School,Rent,Married,Auto,0,43672.37,13891.47,1031.07,0
64,Male,119846.14,9987.18,Salaried,35,306675.29,24,682,0,1.4028,0,Bachelor,Mortgage,Married,Home,0,49903.69,29688.81,14010.38,0
53,Female,98621.98,8218.5,Self-Employed,28,70553.79,12,682,0,0.7507,0,Bachelor,Rent,Single,Education,0,46703.09,23343.8,6170.03,0
29,Female,98853.36,8237.78,Salaried,8,63362.34,24,721,0,0.3514,2,Bachelor,Own,Single,Personal,0,49690.29,22193.96,2894.69,0
29,Male,111132.61,9261.05,Salaried,0,174743.92,12,604,1,1.5,0,Bachelor,Rent,Single,Business,0,29702.55,18486.25,15607.65,1
24,Male,45282.52,3773.54,Salaried,2,41538.52,24,587,0,0.5233,2,Bachelor,Mortgage,Married,Business,0,14670.42,6185.9,1974.82,0
55,Male,231902.94,19325.24,Salaried,14,66204.35,12,675,1,0.3105,2,Master,Mortgage,Single,Education,0,44636.12,11797.93,5789.67,0
37,Male,102739.46,8561.62,Salaried,10,33636.44,12,588,1,0.3894,2,High School,Mortgage,Married,Education,0,3623.99,4876.64,3004.32,0
54,Male,149008.71,12417.39,Salaried,22,574853.86,36,717,2,1.4894,0,Master,Rent,Single,Home,0,37610.21,24144.72,18280.2,0
44,Male,69550.19,5795.85,Salaried,0,22161.39,24,596,0,0.1818,3,High School,Mortgage,Single,Education,0,20726.45,13792.95,1053.59,0
52,Male,109675.85,9139.65,Salaried,29,104682.35,24,810,0,0.5076,2,Master,Own,Married,Auto,0,6981.44,6959.77,4639.59,0
21,Female,6540.61,545.05,Unemployed,0,18970.67,24,498,0,1.5,1,Master,Rent,Single,Home,1,8256.48,3058.3,947.09,1
28,Female,67659.26,5638.27,Salaried,0,26676.49,60,579,0,0.1201,2,Bachelor,Rent,Married,Auto,0,1855.86,3335.36,677.41,0
65,Female,11026.58,918.88,Unemployed,0,8070.71,48,707,0,0.2186,0,Bachelor,Own,Married,Auto,0,6713.61,7184.49,200.84,0
43,Female,113758.65,9479.89,Salaried,14,227696.47,24,707,3,1.2043,0,Bachelor,Own,Married,Home,0,36403.02,16702.14,10402.25,0
67,Female,9179.39,764.95,Student,0,13845.73,60,653,1,0.9266,3,High School,Mortgage,Single,Business,1,0.0,1807.1,315.03,1
60,Female,160682.84,13390.24,Salaried,22,109848.67,36,736,2,0.2868,0,Bachelor,Mortgage,Married,Business,1,67691.18,29300.18,3493.16,0
32,Female,73567.13,6130.59,Self-Employed,3,44941.06,24,735,0,0.3349,1,Bachelor,Rent,Single,Education,0,10143.64,3416.98,2053.12,0
32,Male,136825.86,11402.16,Salaried,8,184480.25,60,698,0,0.3359,1,Master,Rent,Divorced,Business,0,48699.56,18536.69,3829.51,0
66,Female,168845.72,14070.48,Salaried,4,487216.22,36,785,0,1.0534,0,Master,Rent,Married,Home,0,1846.27,1406.33,14822.06,0
67,Male,124363.26,10363.6,Self-Employed,34,88055.65,12,610,1,0.7896,1,Bachelor,Rent,Single,Personal,0,40469.52,15885.25,7864.89,0
35,Male,74795.2,6232.93,Self-Employed,1,83737.2,36,676,0,0.4272,4,Bachelor,Mortgage,Single,Business,0,23318.25,4639.73,2662.82,0
61,Female,51022.36,4251.86,Self-Employed,8,23516.29,24,673,0,0.2527,0,Bachelor,Rent,Divorced,Auto,0,4684.72,2034.55,1074.34,0
39,Male,112747.91,9395.66,Salaried,3,26213.89,36,701,2,0.1259,2,Bachelor,Rent,Divorced,Auto,0,33322.87,10628.41,833.59,0
46,Male,55057.61,4588.13,Self-Employed,6,37553.79,12,654,2,0.8264,2,Bachelor,Mortgage,Divorced,Education,0,23434.6,12806.3,3354.2,0
49,Female,44607.18,3717.26,Salaried,0,5887.44,12,622,0,0.1415,1,Bachelor,Rent,Married,Auto,0,16399.07,4870.68,525.85,0
42,Female,221254.3,18437.86,Salaried,15,92517.84,24,703,1,0.241,0,Master,Mortgage,Married,Auto,0,59615.13,23112.25,4226.65,0
60,Female,6092.96,507.75,Unemployed,0,3316.92,36,683,0,0.2077,1,Bachelor,Rent,Married,Personal,0,9982.51,5739.8,105.48,0
41,Female,106856.59,8904.72,Salaried,5,240495.67,36,658,0,0.91,4,Bachelor,Rent,Single,Home,0,37321.54,14656.83,8103.25,0
58,Male,13578.46,1131.54,Student,0,2038.24,36,757,1,0.1548,0,Bachelor,Rent,Single,Education,0,8031.74,3320.23,62.01,0
40,Male,78702.98,6558.58,Salaried,5,61138.81,36,675,1,0.3272,1,Bachelor,Rent,Married,Auto,0,21983.6,7783.76,1944.2,0
49,Female,7615.47,634.62,Student,0,24494.28,24,759,2,1.5,4,Bachelor,Rent,Married,Home,0,5486.07,3975.94,1085.6,0
24,Male,52222.4,4351.87,Salaried,1,42339.21,48,664,0,0.261,2,Bachelor,Rent,Married,Business,0,7502.12,4060.58,1135.85,0
27,Female,68641.4,5720.12,Salaried,6,172129.95,36,700,0,0.9569,2,High School,Mortgage,Single,Home,0,4830.1,5735.1,5473.69,0
48,Male,103813.6,8651.13,Salaried,21,26030.22,48,678,0,0.0749,4,Bachelor,Rent,Married,Auto,0,16563.84,9527.76,647.76,0
48,Male,98683.05,8223.59,Self-Employed,4,50044.43,36,680,0,0.1935,0,Bachelor,Rent,Single,Education,0,23192.89,4585.24,1591.4,0
24,Female,66188.52,5515.71,Self-Employed,2,216451.69,48,628,0,1.0528,2,Bachelor,Mortgage,Married,Home,0,5732.99,2413.81,5806.86,1
42,Female,63583.26,5298.6,Salaried,0,146853.49,12,620,4,1.5,1,Bachelor,Mortgage,Married,Home,0,17792.1,8926.68,13116.55,1
32,Female,62925.61,5243.8,Self-Employed,3,48186.64,24,678,1,0.4897,0,Bachelor,Rent,Single,Education,0,11162.17,3792.41,2201.39,0
65,Male,181856.7,15154.72,Salaried,41,79270.11,48,736,0,0.1302,1,Bachelor,Rent,Divorced,Education,0,47701.5,10073.71,1972.64,0
23,Male,66212.99,5517.75,Self-Employed,0,49147.67,36,723,0,0.2832,0,Master,Rent,Married,Education,0,14651.97,10907.74,1562.88,0
42,Male,8197.07,683.09,Student,0,2439.2,60,615,1,0.5473,0,Bachelor,Mortgage,Divorced,Education,0,3489.9,2091.73,55.5,0
64,Male,383364.05,31947.0,Salaried,35,242072.9,36,575,0,0.2739,0,PhD,Mortgage,Single,Personal,0,80209.53,41117.54,8751.52,0
22,Male,55818.27,4651.52,Salaried,1,9211.44,60,755,0,0.0383,0,Bachelor,Rent,Single,Auto,0,31185.92,9969.26,178.08,0
44,Male,108533.49,9044.46,Salaried,0,204361.84,60,646,2,0.5837,0,Bachelor,Own,Single,Home,0,28528.77,10301.49,4649.86,0
54,Female,95320.49,7943.37,Salaried,7,19608.75,60,713,0,0.0512,2,Bachelor,Own,Single,Personal,0,35952.17,21356.19,407.05,0
47,Male,3069.2,255.77,Unemployed,0,2026.15,36,505,0,0.1465,0,High School,Rent,Single,Education,1,6215.77,4446.74,73.25,1
61,Female,109672.65,9139.39,Salaried,13,12387.61,48,683,2,0.1073,1,High School,Rent,Single,Personal,0,15519.7,9054.83,308.27,0
21,Female,71750.87,5979.24,Salaried,0,227568.18,36,684,3,1.2767,2,Bachelor,Rent,Divorced,Home,0,35172.85,17521.37,7236.61,0
28,Male,101468.66,8455.72,Self-Employed,7,59831.38,60,582,2,0.2009,0,Bachelor,Mortgage,Divorced,Auto,0,39329.96,18121.32,1361.35,0
43,Male,84278.96,7023.25,Salaried,16,158607.69,24,650,2,1.1338,3,Bachelor,Mortgage,Divorced,Home,0,26975.1,18104.77,7540.5,0
58,Male,132496.13,11041.34,Salaried,28,585057.94,24,600,0,1.5,3,Bachelor,Rent,Divorced,Home,0,18454.65,13781.56,27814.72,1
26,Female,90272.85,7522.74,Salaried,0,20263.68,36,759,0,0.0819,0,Bachelor,Own,Married,Auto,0,7985.6,5761.48,616.46,0
42,Male,37438.16,3119.85,Salaried,5,27524.9,60,622,1,0.2994,4,High School,Mortgage,Married,Education,0,8384.81,5413.51,626.28,0
45,Male,80284.41,6690.37,Salaried,0,47501.01,36,611,0,0.2392,2,Bachelor,Mortgage,Single,Business,0,24113.69,4919.13,1600.5,0
38,Female,78772.5,6564.38,Self-Employed,8,257569.88,12,505,1,1.5,0,High School,Mortgage,Single,Home,0,37438.07,13538.71,23614.0,1
37,Male,37637.75,3136.48,Salaried,0,25128.44,36,627,1,0.331,2,Bachelor,Mortgage,Married,Auto,0,20948.91,8829.14,846.68,0
32,Female,128407.34,10700.61,Salaried,7,106424.78,60,737,3,0.2574,2,Bachelor,Rent,Divorced,Education,0,50539.97,9111.1,2209.2,0
26,Female,50070.0,4172.5,Salaried,5,41589.57,36,733,1,0.3497,1,Bachelor,Mortgage,Married,Auto,0,15822.62,8792.88,1322.54,0
46,Female,52284.41,4357.03,Salaried,10,30394.38,24,671,4,0.6178,2,High School,Mortgage,Married,Personal,0,8229.27,2058.63,1388.56,0
47,Male,93666.87,7805.57,Salaried,7,104455.1,36,612,3,0.5967,0,High School,Rent,Single,Business,0,19897.78,7721.12,3519.51,0
28,Female,54036.79,4503.07,Self-Employed,6,49105.43,36,616,0,0.3674,4,Bachelor,Rent,Married,Education,0,22067.93,14787.35,1654.56,0
39,Female,143201.58,11933.46,Salaried,11,366454.88,36,668,0,1.0347,3,Bachelor,Rent,Married,Home,0,43611.37,13138.54,12347.31,0
62,Male,11519.98,960.0,Student,0,2000.0,12,724,2,0.7896,2,High School,Own,Divorced,Education,0,5161.83,2057.57,174.9,1
21,Male,109837.86,9153.16,Salaried,0,37355.33,24,665,2,0.2385,0,Master,Own,Divorced,Auto,1,21901.39,5807.67,1775.94,0
49,Male,64900.95,5408.41,Salaried,5,164109.27,36,789,1,0.9831,1,High School,Mortgage,Married,Home,0,25231.34,5900.76,4992.52,0
65,Female,133958.18,11163.18,Salaried,42,26921.48,36,661,1,0.0955,2,Bachelor,Own,Single,Personal,0,59153.09,29560.0,907.09,0
69,Female,79479.9,6623.32,Salaried,9,46191.16,48,652,0,0.1871,3,High School,Rent,Single,Education,0,33154.31,8440.2,1239.19,0
55,Female,222099.66,18508.3,Self-Employed,26,27864.05,12,668,1,0.1457,3,Bachelor,Mortgage,Single,Personal,0,107135.23,16456.24,2488.74,0
60,Female,2770.35,230.86,Unemployed,0,2000.0,48,621,1,0.6599,3,Bachelor,Rent,Divorced,Personal,0,7561.46,5759.56,53.65,1
34,Male,53274.4,4439.53,Salaried,7,29124.88,36,727,0,0.2086,1,High School,Mortgage,Single,Auto,0,16124.6,11057.76,926.16,0
55,Male,81669.14,6805.76,Self-Employed,3,110789.73,36,678,2,0.5853,3,Bachelor,Own,Single,Home,0,23521.43,10097.41,3523.08,0
68,Female,98859.31,8238.28,Self-Employed,20,92235.93,24,685,0,0.5115,0,Bachelor,Mortgage,Single,Auto,0,23565.34,5953.35,4213.77,0
65,Female,12408.91,1034.08,Student,0,5122.61,12,775,0,0.4263,0,Bachelor,Mortgage,Divorced,Auto,0,5188.27,5685.25,440.88,0
40,Male,87958.09,7329.84,Salaried,12,27682.74,36,594,1,0.1412,0,High School,Mortgage,Married,Education,0,43681.15,8559.69,932.74,0
69,Female,50039.95,4170.0,Salaried,2,15321.37,48,850,4,0.3834,3,Bachelor,Mortgage,Married,Personal,0,11136.38,6871.02,359.82,0
33,Female,59889.89,4990.82,Salaried,3,28300.0,48,694,1,0.2045,3,High School,Rent,Single,Education,0,78.29,1039.66,704.25,0
58,Female,156397.14,13033.1,Salaried,35,576234.54,36,599,1,1.5,0,Bachelor,Own,Single,Home,0,55435.36,31146.27,19415.62,0
69,Female,139849.34,11654.11,Self-Employed,39,75507.27,24,683,1,0.3247,0,Bachelor,Rent,Single,Education,0,5400.71,1501.18,3449.53,0
66,Female,10482.94,873.58,Unemployed,0,25778.75,12,497,0,1.5,4,Master,Rent,Married,Home,0,6230.66,5269.06,2363.4,1
69,Male,48256.64,4021.39,Salaried,4,29525.72,36,683,1,0.274,1,Bachelor,Rent,Divorced,Auto,0,29301.13,8958.36,938.91,0
28,Female,87065.13,7255.43,Self-Employed,5,183661.98,24,601,3,1.3124,1,Bachelor,Mortgage,Married,Home,1,12702.67,7280.06,8731.63,1
63,Male,6753.12,562.76,Unemployed,0,4564.77,48,771,1,0.5381,1,Bachelor,Own,Single,Auto,0,5497.84,4271.99,107.2,0
40,Female,7701.22,641.77,Unemployed,0,3932.56,36,587,0,0.2065,2,High School,Own,Married,Personal,0,2171.63,1549.4,132.5,0
53,Male,36274.9,3022.91,Self-Employed,1,52669.4,24,671,1,0.8752,4,High School,Mortgage,Married,Home,0,7892.55,1427.1,2406.19,0
46,Female,201566.56,16797.21,Self-Employed,24,618503.62,48,597,1,0.9987,0,Bachelor,Rent,Single,Home,0,32116.61,17828.17,16592.9,0
59,Male,211003.58,17583.63,Salaried,23,214161.63,60,843,1,0.2528,0,Bachelor,Mortgage,Single,Business,0,62841.91,19550.45,4140.34,0
41,Male,7489.55,624.13,Unemployed,0,4461.75,24,624,4,1.5,0,High School,Own,Married,Auto,0,7738.72,3101.76,212.12,1
69,Male,65782.91,5481.91,Salaried,4,34865.98,36,677,1,0.2657,0,Bachelor,Rent,Married,Education,0,25803.39,6311.18,1108.73,0
62,Female,165219.17,13768.26,Salaried,15,21567.86,48,672,0,0.039,1,Bachelor,Mortgage,Divorced,Personal,1,34300.97,20022.51,536.72,0
63,Female,174116.23,14509.69,Salaried,14,25289.84,48,650,0,0.0468,3,Bachelor,Mortgage,Divorced,Auto,0,10860.16,4941.2,678.46,0
61,Male,91899.08,7658.26,Self-Employed,12,11165.93,36,694,0,0.0464,2,High School,Rent,Single,Auto,0,40122.23,10916.09,355.07,0
29,Female,65028.95,5419.08,Salaried,1,30683.83,36,623,0,0.1908,4,Bachelor,Rent,Married,Personal,0,19071.4,8934.65,1033.86,0
44,Female,57409.58,4784.13,Self-Employed,14,30484.42,12,630,0,0.5691,3,High School,Mortgage,Single,Education,1,21884.86,12641.47,2722.79,0
57,Female,36770.67,3064.22,Salaried,3,116679.03,48,780,0,0.8943,1,High School,Own,Married,Home,0,24195.76,12852.62,2740.21,0
69,Male,158746.83,13228.9,Salaried,47,61543.05,24,677,2,0.2591,1,Bachelor,Own,Married,Education,1,22978.08,14699.14,2811.58,0
61,Female,98192.22,8182.68,Salaried,20,104100.85,48,720,0,0.3166,1,Bachelor,Mortgage,Married,Business,0,48724.36,30205.0,2590.55,0
37,Female,154078.98,12839.92,Salaried,10,258166.85,48,646,0,0.5394,0,Bachelor,Own,Divorced,Business,0,10355.74,6676.45,6925.97,0
44,Female,100604.98,8383.75,Salaried,19,63266.78,60,692,0,0.1566,1,High School,Rent,Married,Business,0,8910.75,5561.7,1313.31,0
41,Female,52024.09,4335.34,Salaried,1,12750.4,36,679,1,0.1567,1,Bachelor,Mortgage,Divorced,Education,0,18781.05,11900.47,405.46,0
59,Female,106708.46,8892.37,Salaried,29,83070.6,36,693,1,0.3085,1,High School,Rent,Single,Personal,0,560.78,1509.69,2641.62,0
61,Female,3846.36,320.53,Unemployed,0,2209.58,24,700,3,1.5,1,Bachelor,Mortgage,Single,Auto,0,7084.21,6401.98,100.94,1
59,Male,92905.41,7742.12,Salaried,3,73360.97,12,777,2,0.8677,0,Bachelor,Own,Married,Auto,0,6431.89,2887.75,6313.92,0
33,Male,88347.65,7362.3,Salaried,10,181688.27,36,573,2,0.9446,1,Bachelor,Rent,Divorced,Business,0,25286.26,8416.25,6568.47,1
31,Male,97382.97,8115.25,Salaried,3,95800.94,60,516,0,0.2998,0,PhD,Own,Single,Personal,1,43094.05,11779.56,2432.71,0
66,Male,111418.65,9284.89,Salaried,25,178272.02,36,798,1,0.6066,0,Bachelor,Rent,Single,Home,0,0.0,3403.18,5423.38,0
39,Female,95182.99,7931.92,Self-Employed,2,46801.68,24,647,0,0.2805,2,Bachelor,Mortgage,Married,Personal,1,17801.1,6304.29,2225.04,1
31,Female,87171.43,7264.29,Self-Employed,7,157121.57,36,646,0,0.7288,0,Bachelor,Rent,Married,Home,0,37177.75,5293.71,5294.05,0
33,Female,60789.54,5065.8,Salaried,5,36313.96,48,759,0,0.1684,3,High School,Own,Married,Auto,0,11825.25,5222.29,852.83,0
66,Male,322406.69,26867.22,Salaried,36,792946.57,48,671,2,0.7572,0,Master,Rent,Married,Home,0,0.0,2796.72,19732.51,0
65,Female,8554.21,712.85,Unemployed,0,5623.26,60,639,0,0.1795,1,Bachelor,Rent,Divorced,Auto,0,8006.77,6086.85,127.95,0
21,Male,48120.68,4010.06,Salaried,0,34196.26,12,659,2,0.8859,1,High School,Own,Married,Personal,1,4964.77,954.17,3054.32,1
60,Male,270454.57,22537.88,Salaried,37,822837.0,48,783,0,0.8574,0,Bachelor,Mortgage,Single,Home,0,39383.08,25331.51,19324.35,0
64,Male,92885.66,7740.47,Salaried,40,54678.89,12,725,0,0.6178,1,High School,Mortgage,Married,Auto,0,50062.73,16686.12,4781.75,0
39,Female,110458.88,9204.91,Self-Employed,3,307074.92,48,635,1,0.9136,2,PhD,Mortgage,Married,Home,0,18462.4,7893.89,8238.05,0
